Image Pat,Time frame,IMU PITCH,GPS,
data/ 43156.jpg,1462157.82,3.090866,-6.15696,4.14528
data/ 43157.jpg,1462191.16,3.099757,-6.15696,4.14528
data/ 43158.jpg,1462224.49,3.102274,-6.15696,4.14528
data/ 43159.jpg,1462257.82,3.112765,-6.15696,4.14528
data/ 43160.jpg,1462291.16,3.113153,-6.15696,4.14528
data/ 43161.jpg,1462324.49,3.10137,-6.15696,4.14528
data/ 43162.jpg,1462357.82,3.106222,-6.15696,4.14528
data/ 43163.jpg,1462391.16,3.091412,-6.15696,4.14528
data/ 43164.jpg,1462424.48,3.086008,-6.15696,4.14528
data/ 43165.jpg,1462457.81,3.084598,-6.12648,4.17576
data/ 43166.jpg,1462491.15,3.084192,-6.12648,4.17576
data/ 43167.jpg,1462524.48,3.092665,-6.12648,4.17576
data/ 43168.jpg,1462557.81,3.085252,-6.12648,4.17576
data/ 43169.jpg,1462591.15,3.07855,-6.12648,4.17576
data/ 43170.jpg,1462624.48,3.067521,-6.12648,4.17576
data/ 43171.jpg,1462657.81,3.055241,-6.12648,4.17576
data/ 43172.jpg,1462691.15,3.054738,-6.12648,4.17576
data/ 43173.jpg,1462724.48,3.0318,-6.12648,4.17576
data/ 43174.jpg,1462757.8,3.031419,-6.12648,4.17576
data/ 43175.jpg,1462791.14,3.035171,-6.12648,4.17576
data/ 43176.jpg,1462824.47,3.041805,-6.12648,4.17576
data/ 43177.jpg,1462857.8,3.051741,-6.12648,4.17576
data/ 43178.jpg,1462891.14,3.044068,-6.12648,4.17576
data/ 43179.jpg,1462924.47,3.053439,-6.12648,4.17576
data/ 43180.jpg,1462957.8,3.047562,-6.12648,4.17576
data/ 43181.jpg,1462991.14,3.048357,-6.12648,4.17576
data/ 43182.jpg,1463024.47,3.050005,-6.12648,4.17576
data/ 43183.jpg,1463057.8,3.051351,-6.12648,4.17576
data/ 43184.jpg,1463091.13,3.05015,-6.12648,4.17576
data/ 43185.jpg,1463124.46,3.054341,-6.12648,4.17576
data/ 43186.jpg,1463157.79,3.060414,-6.12648,4.17576
data/ 43187.jpg,1463191.13,3.063832,-6.12648,4.17576
data/ 43188.jpg,1463224.46,3.063723,-6.12648,4.17576
data/ 43189.jpg,1463257.79,3.05962,-6.12648,4.17576
data/ 43190.jpg,1463291.13,3.05645,-6.12648,4.17576
data/ 43191.jpg,1463324.46,3.060355,-6.12648,4.17576
data/ 43192.jpg,1463357.79,3.059754,-6.12648,4.17576
data/ 43193.jpg,1463391.13,3.074941,-6.12648,4.17576
data/ 43194.jpg,1463424.45,3.07638,-6.12648,4.17576
data/ 43195.jpg,1463457.78,3.081446,-6.12648,4.17576
data/ 43196.jpg,1463491.12,3.084709,-6.12648,4.17576
data/ 43197.jpg,1463524.45,3.087763,-6.12648,4.17576
data/ 43198.jpg,1463557.78,3.077876,-6.12648,4.17576
data/ 43199.jpg,1463591.12,3.074997,-6.12648,4.17576
data/ 43200.jpg,1463624.45,3.082393,-6.12648,4.17576
data/ 43201.jpg,1463657.78,3.088833,-6.12648,4.17576
data/ 43202.jpg,1463691.12,3.087292,-6.12648,4.17576
data/ 43203.jpg,1463724.45,3.094182,-6.12648,4.17576
data/ 43204.jpg,1463757.77,3.081969,-6.12648,4.17576
data/ 43205.jpg,1463791.11,3.093289,-6.12648,4.17576
data/ 43206.jpg,1463824.44,3.100119,-6.12648,4.17576
data/ 43207.jpg,1463857.77,3.091659,-6.12648,4.17576
data/ 43208.jpg,1463891.11,3.095249,-6.12648,4.17576
data/ 43209.jpg,1463924.44,3.105134,-6.12648,4.17576
data/ 43210.jpg,1463957.77,3.111967,-6.12648,4.17576
data/ 43211.jpg,1463991.11,3.11087,-6.12648,4.17576
data/ 43212.jpg,1464024.44,3.103521,-6.12648,4.17576
data/ 43213.jpg,1464057.77,3.100053,-6.12648,4.17576
data/ 43214.jpg,1464091.1,3.106284,-6.12648,4.17576
data/ 43215.jpg,1464124.43,3.116671,-6.12648,4.17576
data/ 43216.jpg,1464157.76,3.122545,-6.12648,4.17576
data/ 43217.jpg,1464191.1,3.12331,-6.12648,4.17576
data/ 43218.jpg,1464224.43,3.121364,-6.12648,4.17576
data/ 43219.jpg,1464257.76,3.129853,-6.12648,4.17576
data/ 43220.jpg,1464291.1,3.136975,-6.12648,4.17576
data/ 43221.jpg,1464324.43,3.155882,-6.12648,4.17576
data/ 43222.jpg,1464357.76,3.146597,-6.12648,4.17576
data/ 43223.jpg,1464391.1,3.154395,-6.12648,4.17576
data/ 43224.jpg,1464424.42,3.157195,-6.12648,4.17576
data/ 43225.jpg,1464457.75,3.149396,-6.12648,4.17576
data/ 43226.jpg,1464491.09,3.145301,-6.12648,4.17576
data/ 43227.jpg,1464524.42,3.152004,-6.12648,4.17576
data/ 43228.jpg,1464557.75,3.129519,-6.12648,4.17576
data/ 43229.jpg,1464591.09,3.136638,-6.12648,4.17576
data/ 43230.jpg,1464624.42,3.129496,-6.12648,4.17576
data/ 43231.jpg,1464657.75,3.125154,-6.12648,4.17576
data/ 43232.jpg,1464691.09,3.12403,-6.12648,4.17576
data/ 43233.jpg,1464724.42,3.132083,-6.12648,4.17576
data/ 43234.jpg,1464757.74,3.127319,-6.12648,4.17576
data/ 43235.jpg,1464791.08,3.118942,-6.12648,4.17576
data/ 43236.jpg,1464824.41,3.128155,-6.12648,4.17576
data/ 43237.jpg,1464857.74,3.125825,-6.12648,4.17576
data/ 43238.jpg,1464891.08,3.118617,-6.12648,4.17576
data/ 43239.jpg,1464924.41,3.122573,-6.12648,4.17576
data/ 43240.jpg,1464957.74,3.124798,-6.12648,4.17576
data/ 43241.jpg,1464991.08,3.126723,-6.12648,4.17576
data/ 43242.jpg,1465024.41,3.113787,-6.12648,4.17576
data/ 43243.jpg,1465057.74,3.098682,-6.12648,4.17576
data/ 43244.jpg,1465091.07,3.098319,-6.12648,4.17576
data/ 43245.jpg,1465124.4,3.096583,-6.12648,4.17576
data/ 43246.jpg,1465157.73,3.09577,-6.12648,4.17576
data/ 43247.jpg,1465191.07,3.090493,-6.12648,4.17576
data/ 43248.jpg,1465224.4,3.094452,-6.12648,4.17576
data/ 43249.jpg,1465257.73,3.099807,-6.12648,4.17576
data/ 43250.jpg,1465291.07,3.103114,-6.12648,4.17576
data/ 43251.jpg,1465324.4,3.110882,-6.12648,4.17576
data/ 43252.jpg,1465357.73,3.110759,-6.12648,4.17576
data/ 43253.jpg,1465391.07,3.12256,-6.12648,4.17576
data/ 43254.jpg,1465424.39,3.118485,-6.12648,4.17576
data/ 43255.jpg,1465457.72,3.117064,-6.12648,4.17576
data/ 43256.jpg,1465491.06,3.109476,-6.12648,4.17576
data/ 43257.jpg,1465524.39,3.123079,-6.12648,4.17576
data/ 43258.jpg,1465557.72,3.123592,-6.12648,4.17576
data/ 43259.jpg,1465591.06,3.112582,-6.12648,4.17576
data/ 43260.jpg,1465624.39,3.110784,-6.12648,4.17576
data/ 43261.jpg,1465657.72,3.121719,-6.12648,4.17576
data/ 43262.jpg,1465691.06,3.121157,-6.12648,4.17576
data/ 43263.jpg,1465724.39,3.105487,-6.12648,4.17576
data/ 43264.jpg,1465757.71,3.109093,-6.12648,4.17576
data/ 43265.jpg,1465791.05,3.108149,-6.12648,4.17576
data/ 43266.jpg,1465824.38,3.10806,-6.12648,4.17576
data/ 43267.jpg,1465857.71,3.113486,-6.12648,4.17576
data/ 43268.jpg,1465891.05,3.107836,-6.12648,4.17576
data/ 43269.jpg,1465924.38,3.107138,-6.12648,4.17576
data/ 43270.jpg,1465957.71,3.104576,-6.12648,4.17576
data/ 43271.jpg,1465991.05,3.105512,-6.12648,4.17576
data/ 43272.jpg,1466024.38,3.096213,-6.12648,4.17576
data/ 43273.jpg,1466057.71,3.106571,-6.12648,4.17576
data/ 43274.jpg,1466091.04,3.106989,-6.12648,4.17576
data/ 43275.jpg,1466124.37,3.098811,-6.12648,4.17576
data/ 43276.jpg,1466157.7,3.106121,-6.12648,4.17576
data/ 43277.jpg,1466191.04,3.099138,-6.12648,4.17576
data/ 43278.jpg,1466224.37,3.098439,-6.12648,4.17576
data/ 43279.jpg,1466257.7,3.092371,-6.12648,4.17576
data/ 43280.jpg,1466291.04,3.07763,-6.12648,4.17576
data/ 43281.jpg,1466324.37,3.076805,-6.12648,4.17576
data/ 43282.jpg,1466357.7,3.076332,-6.12648,4.17576
data/ 43283.jpg,1466391.04,3.079314,-6.12648,4.17576
data/ 43284.jpg,1466424.36,3.074508,-6.12648,4.17576
data/ 43285.jpg,1466457.69,3.078019,-6.12648,4.17576
data/ 43286.jpg,1466491.03,3.080373,-6.12648,4.17576
data/ 43287.jpg,1466524.36,3.075273,-6.12648,4.17576
data/ 43288.jpg,1466557.69,3.076645,-6.12648,4.17576
data/ 43289.jpg,1466591.03,3.088146,-6.12648,4.17576
data/ 43290.jpg,1466624.36,3.088428,-6.12648,4.17576
data/ 43291.jpg,1466657.69,3.082364,-6.12648,4.17576
data/ 43292.jpg,1466691.03,3.074324,-6.12648,4.17576
data/ 43293.jpg,1466724.36,3.075364,-6.12648,4.17576
data/ 43294.jpg,1466757.68,3.078322,-6.12648,4.17576
data/ 43295.jpg,1466791.02,3.075618,-6.12648,4.17576
data/ 43296.jpg,1466824.35,3.067537,-6.12648,4.17576
data/ 43297.jpg,1466857.68,3.07426,-6.12648,4.17576
data/ 43298.jpg,1466891.02,3.07869,-6.12648,4.17576
data/ 43299.jpg,1466924.35,3.089946,-6.12648,4.17576
data/ 43300.jpg,1466957.68,3.081787,-6.12648,4.17576
data/ 43301.jpg,1466991.02,3.084692,-6.12648,4.17576
data/ 43302.jpg,1467024.35,3.09224,-6.12648,4.17576
data/ 43303.jpg,1467057.68,3.095857,-6.12648,4.17576
data/ 43304.jpg,1467091.01,3.094594,-6.12648,4.17576
data/ 43305.jpg,1467124.34,3.096497,-6.12648,4.17576
data/ 43306.jpg,1467157.67,3.098221,-6.12648,4.17576
data/ 43307.jpg,1467191.01,3.102859,-6.12648,4.17576
data/ 43308.jpg,1467224.34,3.091058,-6.12648,4.17576
data/ 43309.jpg,1467257.67,3.07795,-6.12648,4.17576
data/ 43310.jpg,1467291.01,3.070969,-6.12648,4.17576
data/ 43311.jpg,1467324.34,3.073182,-6.12648,4.17576
data/ 43312.jpg,1467357.67,3.076574,-6.12648,4.17576
data/ 43313.jpg,1467391.01,3.085928,-6.12648,4.17576
data/ 43314.jpg,1467424.33,3.082412,-6.12648,4.17576
data/ 43315.jpg,1467457.66,3.092691,-6.12648,4.17576
data/ 43316.jpg,1467491,3.094229,-6.12648,4.17576
data/ 43317.jpg,1467524.33,3.087694,-6.12648,4.17576
data/ 43318.jpg,1467557.66,3.078984,-6.12648,4.17576
data/ 43319.jpg,1467591,3.079097,-6.12648,4.17576
data/ 43320.jpg,1467624.33,3.069536,-6.12648,4.17576
data/ 43321.jpg,1467657.66,3.069256,-6.12648,4.17576
data/ 43322.jpg,1467691,3.064454,-6.12648,4.17576
data/ 43323.jpg,1467724.33,3.075415,-6.12648,4.17576
data/ 43324.jpg,1467757.65,3.068108,-6.12648,4.17576
data/ 43325.jpg,1467790.99,3.071164,-6.12648,4.17576
data/ 43326.jpg,1467824.32,3.071631,-6.12648,4.17576
data/ 43327.jpg,1467857.65,3.070827,-6.12648,4.17576
data/ 43328.jpg,1467890.99,3.074608,-6.12648,4.17576
data/ 43329.jpg,1467924.32,3.077662,-6.12648,4.17576
data/ 43330.jpg,1467957.65,3.073771,-6.12648,4.17576
data/ 43331.jpg,1467990.99,3.074267,-6.12648,4.17576
data/ 43332.jpg,1468024.32,3.071859,-6.12648,4.17576
data/ 43333.jpg,1468057.65,3.081201,-6.12648,4.17576
data/ 43334.jpg,1468090.98,3.075813,-6.12648,4.17576
data/ 43335.jpg,1468124.31,3.076974,-6.12648,4.17576
data/ 43336.jpg,1468157.64,3.077743,-6.12648,4.17576
data/ 43337.jpg,1468190.98,3.078567,-6.12648,4.17576
data/ 43338.jpg,1468224.31,3.080185,-6.12648,4.17576
data/ 43339.jpg,1468257.64,3.085541,-6.12648,4.17576
data/ 43340.jpg,1468290.98,3.085513,-6.12648,4.17576
data/ 43341.jpg,1468324.31,3.076629,-6.12648,4.17576
data/ 43342.jpg,1468357.64,3.075739,-6.12648,4.17576
data/ 43343.jpg,1468390.98,3.092261,-6.12648,4.17576
data/ 43344.jpg,1468424.3,3.092398,-6.12648,4.17576
data/ 43345.jpg,1468457.63,3.100017,-6.12648,4.17576
data/ 43346.jpg,1468490.97,3.08798,-6.12648,4.17576
data/ 43347.jpg,1468524.3,3.093542,-6.12648,4.17576
data/ 43348.jpg,1468557.63,3.090226,-6.12648,4.17576
data/ 43349.jpg,1468590.97,3.084653,-6.12648,4.17576
data/ 43350.jpg,1468624.3,3.084295,-6.12648,4.17576
data/ 43351.jpg,1468657.63,3.090059,-6.12648,4.17576
data/ 43352.jpg,1468690.97,3.085625,-6.12648,4.17576
data/ 43353.jpg,1468724.3,3.089768,-6.12648,4.17576
data/ 43354.jpg,1468757.62,3.087891,-6.12648,4.17576
data/ 43355.jpg,1468790.96,3.0904,-6.12648,4.17576
data/ 43356.jpg,1468824.29,3.100145,-6.12648,4.17576
data/ 43357.jpg,1468857.62,3.101561,-6.12648,4.17576
data/ 43358.jpg,1468890.96,3.094203,-6.12648,4.17576
data/ 43359.jpg,1468924.29,3.105073,-6.12648,4.17576
data/ 43360.jpg,1468957.62,3.10139,-6.12648,4.17576
data/ 43361.jpg,1468990.96,3.095091,-6.12648,4.17576
data/ 43362.jpg,1469024.29,3.095309,-6.12648,4.17576
data/ 43363.jpg,1469057.62,3.079245,-6.12648,4.17576
data/ 43364.jpg,1469090.95,3.085043,-6.12648,4.17576
data/ 43365.jpg,1469124.28,3.087858,-6.12648,4.17576
data/ 43366.jpg,1469157.61,3.087792,-6.12648,4.17576
data/ 43367.jpg,1469190.95,3.089445,-6.12648,4.17576
data/ 43368.jpg,1469224.28,3.096626,-6.12648,4.17576
data/ 43369.jpg,1469257.61,3.087565,-6.12648,4.17576
data/ 43370.jpg,1469290.95,3.093445,-6.12648,4.17576
data/ 43371.jpg,1469324.28,3.09253,-6.12648,4.17576
data/ 43372.jpg,1469357.61,3.078377,-6.12648,4.17576
data/ 43373.jpg,1469390.95,3.079693,-6.12648,4.17576
data/ 43374.jpg,1469424.27,3.080997,-6.12648,4.17576
data/ 43375.jpg,1469457.6,3.081102,-6.12648,4.17576
data/ 43376.jpg,1469490.94,3.075067,-6.12648,4.17576
data/ 43377.jpg,1469524.27,3.077305,-6.12648,4.17576
data/ 43378.jpg,1469557.6,3.082157,-6.12648,4.17576
data/ 43379.jpg,1469590.94,3.075899,-6.12648,4.17576
data/ 43380.jpg,1469624.27,3.072526,-6.12648,4.17576
data/ 43381.jpg,1469657.6,3.084141,-6.12648,4.17576
data/ 43382.jpg,1469690.94,3.07098,-6.12648,4.17576
data/ 43383.jpg,1469724.27,3.068755,-6.12648,4.17576
data/ 43384.jpg,1469757.59,3.07131,-6.12648,4.17576
data/ 43385.jpg,1469790.93,3.082177,-6.12648,4.17576
data/ 43386.jpg,1469824.26,3.086415,-6.12648,4.17576
data/ 43387.jpg,1469857.59,3.089194,-6.12648,4.17576
data/ 43388.jpg,1469890.93,3.099873,-6.12648,4.17576
data/ 43389.jpg,1469924.26,3.102621,-6.12648,4.17576
data/ 43390.jpg,1469957.59,3.103977,-6.12648,4.17576
data/ 43391.jpg,1469990.93,3.10684,-6.12648,4.17576
data/ 43392.jpg,1470024.26,3.095606,-6.12648,4.17576
data/ 43393.jpg,1470057.59,3.085833,-6.12648,4.17576
data/ 43394.jpg,1470090.92,3.095217,-6.12648,4.17576
data/ 43395.jpg,1470124.25,3.084265,-6.12648,4.17576
data/ 43396.jpg,1470157.58,3.089664,-6.12648,4.17576
data/ 43397.jpg,1470190.92,3.083037,-6.12648,4.17576
data/ 43398.jpg,1470224.25,3.080206,-6.12648,4.17576
data/ 43399.jpg,1470257.58,3.092909,-6.12648,4.17576
data/ 43400.jpg,1470290.92,3.10053,-6.12648,4.17576
data/ 43401.jpg,1470324.25,3.099482,-6.12648,4.17576
data/ 43402.jpg,1470357.58,3.113809,-6.12648,4.17576
data/ 43403.jpg,1470390.92,3.105417,-6.12648,4.17576
data/ 43404.jpg,1470424.24,3.105615,-6.12648,4.17576
data/ 43405.jpg,1470457.57,3.105727,-6.12648,4.17576
data/ 43406.jpg,1470490.91,3.105211,-6.12648,4.17576
data/ 43407.jpg,1470524.24,3.09573,-6.12648,4.17576
data/ 43408.jpg,1470557.57,3.096951,-6.12648,4.17576
data/ 43409.jpg,1470590.91,3.098788,-6.12648,4.17576
data/ 43410.jpg,1470624.24,3.096388,-6.12648,4.17576
data/ 43411.jpg,1470657.57,3.095592,-6.12648,4.17576
data/ 43412.jpg,1470690.91,3.107468,-6.12648,4.17576
data/ 43413.jpg,1470724.24,3.095014,-6.12648,4.17576
data/ 43414.jpg,1470757.56,3.095347,-6.12648,4.17576
data/ 43415.jpg,1470790.9,3.09727,-6.12648,4.17576
data/ 43416.jpg,1470824.23,3.102264,-6.12648,4.17576
data/ 43417.jpg,1470857.56,3.105477,-6.12648,4.17576
data/ 43418.jpg,1470890.9,3.109025,-6.12648,4.17576
data/ 43419.jpg,1470924.23,3.116362,-6.12648,4.17576
data/ 43420.jpg,1470957.56,3.118735,-6.12648,4.17576
data/ 43421.jpg,1470990.9,3.116218,-6.12648,4.17576
data/ 43422.jpg,1471024.23,3.121516,-6.12648,4.17576
data/ 43423.jpg,1471057.56,3.116599,-6.12648,4.17576
data/ 43424.jpg,1471090.89,3.130944,-6.12648,4.17576
data/ 43425.jpg,1471124.22,3.131982,-6.12648,4.17576
data/ 43426.jpg,1471157.55,3.138916,-6.12648,4.17576
data/ 43427.jpg,1471190.89,3.124524,-6.12648,4.17576
data/ 43428.jpg,1471224.22,3.137046,-6.12648,4.17576
data/ 43429.jpg,1471257.55,3.13835,-6.12648,4.17576
data/ 43430.jpg,1471290.89,3.137784,-6.12648,4.17576
data/ 43431.jpg,1471324.22,3.136713,-6.12648,4.17576
data/ 43432.jpg,1471357.55,3.131655,-6.12648,4.17576
data/ 43433.jpg,1471390.89,3.127974,-6.12648,4.17576
data/ 43434.jpg,1471424.21,3.128655,-6.12648,4.17576
data/ 43435.jpg,1471457.54,3.128401,-6.12648,4.17576
data/ 43436.jpg,1471490.88,3.128485,-6.12648,4.17576
data/ 43437.jpg,1471524.21,3.130328,-6.12648,4.17576
data/ 43438.jpg,1471557.54,3.118536,-6.12648,4.17576
data/ 43439.jpg,1471590.88,3.124527,-6.12648,4.17576
data/ 43440.jpg,1471624.21,3.116477,-6.12648,4.17576
data/ 43441.jpg,1471657.54,3.12116,-6.12648,4.17576
data/ 43442.jpg,1471690.88,3.127599,-6.12648,4.17576
data/ 43443.jpg,1471724.21,3.128613,-6.12648,4.17576
data/ 43444.jpg,1471757.53,3.130458,-6.12648,4.17576
data/ 43445.jpg,1471790.87,3.141942,-6.12648,4.17576
data/ 43446.jpg,1471824.2,3.193163,-6.12648,4.17576
data/ 43447.jpg,1471857.53,3.191288,-6.12648,4.17576
data/ 43448.jpg,1471890.87,3.191176,-6.12648,4.17576
data/ 43449.jpg,1471924.2,3.182817,-6.12648,4.17576
data/ 43450.jpg,1471957.53,3.193697,-6.12648,4.17576
data/ 43451.jpg,1471990.87,3.202931,-6.12648,4.17576
data/ 43452.jpg,1472024.2,3.215222,-6.12648,4.17576
data/ 43453.jpg,1472057.53,3.212309,-6.12648,4.17576
data/ 43454.jpg,1472090.86,3.209314,-6.12648,4.17576
data/ 43455.jpg,1472124.19,3.208734,-6.12648,4.17576
data/ 43456.jpg,1472157.52,3.211715,-6.12648,4.17576
data/ 43457.jpg,1472190.86,3.221332,-6.12648,4.17576
data/ 43458.jpg,1472224.19,3.222175,-6.12648,4.17576
data/ 43459.jpg,1472257.52,3.219615,-6.12648,4.17576
data/ 43460.jpg,1472290.86,3.219165,-6.12648,4.17576
data/ 43461.jpg,1472324.19,3.21401,-6.12648,4.17576
data/ 43462.jpg,1472357.52,3.213784,-6.12648,4.17576
data/ 43463.jpg,1472390.86,3.195976,-6.12648,4.17576
data/ 43464.jpg,1472424.18,3.194146,-6.12648,4.17576
data/ 43465.jpg,1472457.51,3.182441,-6.12648,4.17576
data/ 43466.jpg,1472490.85,3.19133,-6.12648,4.17576
data/ 43467.jpg,1472524.18,3.180944,-6.12648,4.17576
data/ 43468.jpg,1472557.51,3.178869,-6.12648,4.17576
data/ 43469.jpg,1472590.85,3.184129,-6.12648,4.17576
data/ 43470.jpg,1472624.18,3.174482,-6.12648,4.17576
data/ 43471.jpg,1472657.51,3.173305,-6.12648,4.17576
data/ 43472.jpg,1472690.85,3.157736,-6.12648,4.17576
data/ 43473.jpg,1472724.18,3.168886,-6.12648,4.17576
data/ 43474.jpg,1472757.5,3.172893,-6.12648,4.17576
data/ 43475.jpg,1472790.84,3.166317,-6.12648,4.17576
data/ 43476.jpg,1472824.17,3.164693,-6.12648,4.17576
data/ 43477.jpg,1472857.5,3.156915,-6.12648,4.17576
data/ 43478.jpg,1472890.84,3.157005,-6.12648,4.17576
data/ 43479.jpg,1472924.17,3.157097,-6.12648,4.17576
data/ 43480.jpg,1472957.5,3.15798,-6.12648,4.17576
data/ 43481.jpg,1472990.84,3.154189,-6.12648,4.17576
data/ 43482.jpg,1473024.17,3.159059,-6.12648,4.17576
data/ 43483.jpg,1473057.5,3.172937,-6.12648,4.17576
data/ 43484.jpg,1473090.83,3.163757,-6.12648,4.17576
data/ 43485.jpg,1473124.16,3.167848,-6.12648,4.17576
data/ 43486.jpg,1473157.49,3.159587,-6.12648,4.17576
data/ 43487.jpg,1473190.83,3.16489,-6.12648,4.17576
data/ 43488.jpg,1473224.16,3.165201,-6.12648,4.17576
data/ 43489.jpg,1473257.49,3.175149,-6.12648,4.17576
data/ 43490.jpg,1473290.83,3.178506,-6.12648,4.17576
data/ 43491.jpg,1473324.16,3.184267,-6.12648,4.17576
data/ 43492.jpg,1473357.49,3.189864,-6.12648,4.17576
data/ 43493.jpg,1473390.83,3.171487,-6.12648,4.17576
data/ 43494.jpg,1473424.15,3.169614,-6.12648,4.17576
data/ 43495.jpg,1473457.48,3.157857,-6.12648,4.17576
data/ 43496.jpg,1473490.82,3.158286,-6.12648,4.17576
data/ 43497.jpg,1473524.15,3.161114,-6.12648,4.17576
data/ 43498.jpg,1473557.48,3.159827,-6.12648,4.17576
data/ 43499.jpg,1473590.82,3.160817,-6.12648,4.17576
data/ 43500.jpg,1473624.15,3.169077,-6.12648,4.17576
data/ 43501.jpg,1473657.48,3.161573,-6.12648,4.17576
data/ 43502.jpg,1473690.82,3.163602,-6.12648,4.17576
data/ 43503.jpg,1473724.15,3.172636,-6.12648,4.17576
data/ 43504.jpg,1473757.47,3.182352,-6.12648,4.17576
data/ 43505.jpg,1473790.81,3.180536,-6.12648,4.17576
data/ 43506.jpg,1473824.14,3.187143,-6.12648,4.17576
data/ 43507.jpg,1473857.47,3.190673,-6.12648,4.17576
data/ 43508.jpg,1473890.81,3.196159,-6.12648,4.17576
data/ 43509.jpg,1473924.14,3.194025,-6.12648,4.17576
data/ 43510.jpg,1473957.47,3.207736,-6.12648,4.17576
data/ 43511.jpg,1473990.81,3.205136,-6.12648,4.17576
data/ 43512.jpg,1474024.14,3.198714,-6.12648,4.17576
data/ 43513.jpg,1474057.47,3.206206,-6.12648,4.17576
data/ 43514.jpg,1474090.8,3.204961,-6.12648,4.17576
data/ 43515.jpg,1474124.13,3.205328,-6.12648,4.17576
data/ 43516.jpg,1474157.46,3.214937,-6.12648,4.17576
data/ 43517.jpg,1474190.8,3.21928,-6.12648,4.17576
data/ 43518.jpg,1474224.13,3.212763,-6.12648,4.17576
data/ 43519.jpg,1474257.46,3.228476,-6.12648,4.17576
data/ 43520.jpg,1474290.8,3.228032,-6.12648,4.17576
data/ 43521.jpg,1474324.13,3.227803,-6.12648,4.17576
data/ 43522.jpg,1474357.46,3.226727,-6.12648,4.17576
data/ 43523.jpg,1474390.8,3.223923,-6.12648,4.17576
data/ 43524.jpg,1474424.12,3.208532,-6.12648,4.17576
data/ 43525.jpg,1474457.45,3.22661,-6.12648,4.17576
data/ 43526.jpg,1474490.79,3.235799,-6.12648,4.17576
data/ 43527.jpg,1474524.12,3.246145,-6.12648,4.17576
data/ 43528.jpg,1474557.45,3.27233,-6.12648,4.17576
data/ 43529.jpg,1474590.79,3.283118,-6.12648,4.17576
data/ 43530.jpg,1474624.12,3.338212,-6.12648,4.17576
data/ 43531.jpg,1474657.45,3.346775,-6.12648,4.17576
data/ 43532.jpg,1474690.79,3.36446,-6.12648,4.17576
data/ 43533.jpg,1474724.12,3.402618,-6.12648,4.17576
data/ 43534.jpg,1474757.44,3.418887,-6.12648,4.17576
data/ 43535.jpg,1474790.78,3.455484,-6.12648,4.17576
data/ 43536.jpg,1474824.11,3.472386,-6.12648,4.17576
data/ 43537.jpg,1474857.44,3.500856,-6.12648,4.17576
data/ 43538.jpg,1474890.78,3.51577,-6.12648,4.17576
data/ 43539.jpg,1474924.11,3.555045,-6.12648,4.17576
data/ 43540.jpg,1474957.44,3.566349,-6.12648,4.17576
data/ 43541.jpg,1474990.78,3.594616,-6.12648,4.17576
data/ 43542.jpg,1475024.11,3.618287,-6.12648,4.17576
data/ 43543.jpg,1475057.44,3.64857,-6.12648,4.17576
data/ 43544.jpg,1475090.77,3.671049,-6.12648,4.17576
data/ 43545.jpg,1475124.1,3.693856,-6.12648,4.17576
data/ 43546.jpg,1475157.43,3.745368,-6.12648,4.17576
data/ 43547.jpg,1475190.77,3.757109,-6.12648,4.17576
data/ 43548.jpg,1475224.1,3.78059,-6.12648,4.17576
data/ 43549.jpg,1475257.43,3.801641,-6.12648,4.17576
data/ 43550.jpg,1475290.77,3.845576,-6.12648,4.17576
data/ 43551.jpg,1475324.1,3.864323,-6.12648,4.17576
data/ 43552.jpg,1475357.43,3.909853,-6.12648,4.17576
data/ 43553.jpg,1475390.77,3.918864,-6.12648,4.17576
data/ 43554.jpg,1475424.09,3.961251,-6.12648,4.17576
data/ 43555.jpg,1475457.42,3.992664,-6.12648,4.17576
data/ 43556.jpg,1475490.76,4.023778,-6.12648,4.17576
data/ 43557.jpg,1475524.09,4.054519,-6.12648,4.17576
data/ 43558.jpg,1475557.42,4.062014,-6.12648,4.17576
data/ 43559.jpg,1475590.76,4.114113,-6.12648,4.17576
data/ 43560.jpg,1475624.09,4.107675,-6.12648,4.17576
data/ 43561.jpg,1475657.42,4.167262,-6.12648,4.17576
data/ 43562.jpg,1475690.76,4.195789,-6.12648,4.17576
data/ 43563.jpg,1475724.09,4.221893,-6.12648,4.17576
data/ 43564.jpg,1475757.41,4.250869,-6.12648,4.17576
data/ 43565.jpg,1475790.75,4.301269,-6.12648,4.17576
data/ 43566.jpg,1475824.08,4.318426,-6.12648,4.17576
data/ 43567.jpg,1475857.41,4.334082,-6.12648,4.17576
data/ 43568.jpg,1475890.75,4.344216,-6.12648,4.17576
data/ 43569.jpg,1475924.08,4.359711,-6.12648,4.17576
